dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
adni,openalex_adni_H_ml_top350.csv,185,"Machine‐learning‐based Alzheimer's disease dementia score using structural MRI neurodegeneration patterns: Independent validation on ADNI, AIBL, OASIS and MIRIAD",https://doi.org/10.1002/alz.041676,H,1,True,Ensemble,Ensemble / stacking,True,Ensemble,Ensemble / stacking,True,ok
adni,openalex_adni_H_ml_top350.csv,186,Brain MRI Analysis for Alzheimer’s Disease Diagnosis Using CNN-Based Feature Extraction and Machine Learning,https://doi.org/10.3390/s22082911,H,1,True,CNN; DNN; Random Forest; Support Vector Machine,Deep learning; Kernel / instance-based; Tree-based ensemble,True,CNN,Deep learning,True,ok
adni,openalex_adni_H_ml_top350.csv,187,Recognition of Alzheimer's Disease on sMRI based on 3D Multi-Scale CNN Features and a Gated Recurrent Fusion Unit,https://doi.org/10.1109/cbmi.2019.8877477,H,0,False,CNN; GRU,Deep learning,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,188,A Two-Study Comparison of Clinical and MRI Markers of Transition from Mild Cognitive Impairment to Alzheimer’s Disease,https://doi.org/10.1155/2012/483469,H,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,189,Predicting early Alzheimer’s with blood biomarkers and clinical features,https://doi.org/10.1038/s41598-024-56489-1,H,7,True,DNN; MLP; AdaBoost; Gradient Boosting; Random Forest; XGBoost; LASSO; Logistic Regression; Support Vector Machine; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,190,Deep Learning techniques for effective diagnosis of Alzheimer's disease using MRI images,https://doi.org/10.1051/itmconf/20214003021,H,2,True,CNN; DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,191,"Advancing Tau PET Quantification in Alzheimer Disease with Machine Learning: Introducing THETA, a Novel Tau Summary Measure",https://doi.org/10.2967/jnumed.123.267273,H,4,True,Ensemble,Ensemble / stacking,True,Ensemble,Ensemble / stacking,True,ok
adni,openalex_adni_H_ml_top350.csv,192,Adding Recognition Discriminability Index to the Delayed Recall Is Useful to Predict Conversion from Mild Cognitive Impairment to Alzheimer's Disease in the Alzheimer's Disease Neuroimaging Initiative,https://doi.org/10.3389/fnagi.2017.00046,H,2,True,Transformer; Random Forest; Logistic Regression,Deep learning; Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,193,Modeling disease progression via fused sparse group lasso,https://doi.org/10.1145/2339530.2339702,H,0,False,LASSO,Linear / GLM,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,194,A Bayesian group lasso classification for ADNI volumetrics data,https://doi.org/10.1177/09622802211022404,H,0,False,LASSO; Logistic Regression,Linear / GLM,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,195,Topology-Based Kernels With Application to Inference Problems in Alzheimer's Disease,https://doi.org/10.1109/tmi.2011.2147327,H,0,False,Support Vector Machine,Kernel / instance-based,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,196,Sequential Projection-Based Metacognitive Learning in a Radial Basis Function Network for Classification Problems,https://doi.org/10.1109/tnnls.2012.2226748,H,0,False,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,197,Cascaded Multi-Modal Mixing Transformers for Alzheimer’s Disease Classification with Incomplete Data,https://doi.org/10.1016/j.neuroimage.2023.120267,H,0,False,DNN; Transformer,Deep learning,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,198,View‐centralized multi‐atlas classification for Alzheimer's disease diagnosis,https://doi.org/10.1002/hbm.22741,H,0,False,Support Vector Machine; Ensemble,Ensemble / stacking; Kernel / instance-based,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,199,Evaluation of Plasma Proteomic Data for Alzheimer Disease State Classification and for the Prediction of Progression From Mild Cognitive Impairment to Alzheimer Disease,https://doi.org/10.1097/wad.0b013e31826d597a,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,200,Diagnosis of Alzheimer’s Disease Using Brain Network,https://doi.org/10.3389/fnins.2021.605115,H,5,True,Autoencoder; DNN; LASSO; Support Vector Machine; k-Nearest Neighbors; Hidden Markov Model; Markov Model,Deep learning; Kernel / instance-based; Linear / GLM; Probabilistic / statistical,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,201,Modeling and prediction of clinical symptom trajectories in Alzheimer’s disease using longitudinal data,https://doi.org/10.1371/journal.pcbi.1006376,H,7,True,DNN; Transformer; Random Forest; LASSO; Linear Regression; Logistic Regression; Support Vector Machine; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,202,Dynamic prediction of Alzheimer's disease progression using features of multiple longitudinal outcomes and time‐to‐event data,https://doi.org/10.1002/sim.8334,H,0,False,Cox Proportional Hazards; Joint Model,Survival models,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,203,"P4‐065: Utility of Combinations of Biomarkers, Cognitive Markers, and Risk Factors to Predict Conversion from MCI to AD and Magnitude of Functional Decline in ADNI Subjects",https://doi.org/10.1016/j.jalz.2010.08.125,H,0,False,Logistic Regression; Cox Proportional Hazards,Linear / GLM; Survival models,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,204,Combining heterogeneous data sources for neuroimaging based diagnosis: re-weighting and selecting what is important,https://doi.org/10.1016/j.neuroimage.2019.01.053,H,0,False,Random Forest; Support Vector Machine,Kernel / instance-based; Tree-based ensemble,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,205,Basics of Multivariate Analysis in Neuroimaging Data,https://doi.org/10.3791/1988,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,206,Prediction of Cerebral Amyloid With Common Information Obtained From Memory Clinic Practice,https://doi.org/10.3389/fnagi.2018.00309,H,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,207,Partial least squares methods for functional regression models,https://doi.org/10.17615/nxe2-df05,H,0,False,Cox Proportional Hazards; Joint Model,Survival models,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,208,Basics of Multivariate Analysis in Neuroimaging Data,https://doi.org/10.3791/1988-v,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,209,Integrative analysis of multi-dimensional imaging genomics data for Alzheimer's disease prediction,https://doi.org/10.3389/fnagi.2014.00260,H,6,True,LASSO; Support Vector Machine; Ensemble,Ensemble / stacking; Kernel / instance-based; Linear / GLM,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,210,A multipredictor model to predict the conversion of mild cognitive impairment to Alzheimer’s disease by using a predictive nomogram,https://doi.org/10.1038/s41386-019-0551-0,H,6,True,LASSO; Logistic Regression; Support Vector Machine; Cox Proportional Hazards,Kernel / instance-based; Linear / GLM; Survival models,True,LASSO,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,211,fMRI-Based Alzheimer’s Disease Detection Using the SAS Method with Multi-Layer Perceptron Network,https://doi.org/10.3390/brainsci13060893,H,2,True,MLP,Deep learning,True,MLP,Deep learning,True,ok
adni,openalex_adni_H_ml_top350.csv,212,Supervised Multi-Modal Fission Learning,https://doi.org/10.48550/arxiv.2409.20559,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,213,Combined Atlas and Convolutional Neural Network-Based Segmentation of the Hippocampus from MRI According to the ADNI Harmonized Protocol,https://doi.org/10.3390/s21072427,H,2,True,CNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,214,"Predicting Brain Amyloid Using Multivariate Morphometry Statistics, Sparse Coding, and Correntropy: Validation in 1,101 Individuals From the ADNI and OASIS Databases",https://doi.org/10.3389/fnins.2021.669595,H,7,True,CNN; DNN; Transformer; Random Forest; Elastic Net; LASSO; Logistic Regression; Bayesian Regression; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Linear / GLM; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,215,IC‐O1‐01: Genetic predictors of 12‐month change in MRI hippocampal volume in the Alzheimer's Disease Neuroimaging Initiative cohort: Analysis of leading candidates from the AlzGene database,https://doi.org/10.1016/j.jalz.2009.05.011,H,3,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,216,Random support vector machine cluster analysis of resting-state fMRI in Alzheimer's disease,https://doi.org/10.1371/journal.pone.0194479,H,5,True,DNN; Transformer; Logistic Regression; Support Vector Machine; Cox Proportional Hazards; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Survival models,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,217,Alzheimer's Disease Diagnosis Using Landmark-Based Features From Longitudinal Structural MR Images,https://doi.org/10.1109/jbhi.2017.2704614,H,2,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,218,IC‐P‐173: Impact of parallel imaging on volumetric brain MRI measurements in ADNI‐GO and ADNI‐2,https://doi.org/10.1016/j.jalz.2013.05.170,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,219,"Predicting Brain Amyloid using Multivariate Morphometry Statistics, Sparse Coding, and Correntropy: Validation in 1,101 Individuals from the ADNI and OASIS Databases",https://doi.org/10.1101/2020.10.16.343137,H,3,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,220,Multimodal Neuroimaging Feature Learning With Multimodal Stacked Deep Polynomial Networks for Diagnosis of Alzheimer's Disease,https://doi.org/10.1109/jbhi.2017.2655720,H,2,True,DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,221,The impact of Bayesian optimization on feature selection,https://doi.org/10.1038/s41598-024-54515-w,H,9,True,CNN; DNN; Gradient Boosting; LightGBM; Random Forest; XGBoost; Elastic Net; LASSO; Logistic Regression; Support Vector Machine; Cox Proportional Hazards; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Survival models; Tree-based ensemble,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,222,Multimodal Neuroimaging Based Alzheimer's Disease Diagnosis Using Evolutionary RVFL Classifier,https://doi.org/10.1109/jbhi.2023.3242354,H,2,True,DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,223,P1–314: Impact of parallel imaging on volumetric brain MRI measurements in ADNI‐GO and ADNI‐2,https://doi.org/10.1016/j.jalz.2013.05.540,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,224,"Multimodal Discrimination between Normal Aging, Mild Cognitive Impairment and Alzheimer’s Disease and Prediction of Cognitive Decline",https://doi.org/10.3390/diagnostics8010014,H,2,True,Linear Regression,Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,225,Analysis of Alzheimer’s Disease Based on the Random Neural Network Cluster in fMRI,https://doi.org/10.3389/fninf.2018.00060,H,7,True,CNN; DNN; Support Vector Machine; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Other classical ML,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,226,Early Indications of Future Cognitive Decline: Stable versus Declining Controls,https://doi.org/10.1371/journal.pone.0074062,H,5,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,227,Automated segmentation of the hypothalamus and associated subunits in brain MRI,https://doi.org/10.1016/j.neuroimage.2020.117287,H,2,True,CNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,228,Enriching Amnestic Mild Cognitive Impairment Populations for Clinical Trials: Optimal Combination of Biomarkers to Predict Conversion to Dementia,https://doi.org/10.3233/jad-2012-120832,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,229,A predictive framework based on brain volume trajectories enabling early detection of Alzheimer's disease,https://doi.org/10.1016/j.compmedimag.2021.101910,H,2,True,Mixed-Effects Model; Ensemble,Ensemble / stacking; Probabilistic / statistical,True,Ensemble,Ensemble / stacking,True,ok
adni,openalex_adni_H_ml_top350.csv,230,Structural and functional connectional fingerprints in mild cognitive impairment and Alzheimer’s disease patients,https://doi.org/10.1371/journal.pone.0173426,H,5,True,Transformer; Random Forest; Bayesian Regression; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,231,"Alzheimer disease classification using <scp>KPCA</scp>, <scp>LDA</scp>, and multi‐kernel learning <scp>SVM</scp>",https://doi.org/10.1002/ima.22217,H,2,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,232,IC‐P2‐132: Hippocampal and distributed gray matter abnormalities in MCI and early AD in the ADNI baseline 1.5T MRI scans: Cross‐sectional analysis and relation to verbal learning,https://doi.org/10.1016/j.jalz.2008.05.2587,H,3,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,233,P1‐415: Composite scores for memory outperformed other approaches to the neuropsychological data collected by the Alzheimer's Disease Neuroimaging Initiative (ADNI),https://doi.org/10.1016/j.jalz.2011.05.696,H,1,True,Random Forest; Cox Proportional Hazards; Mixed-Effects Model,Probabilistic / statistical; Survival models; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,234,Clinica: An Open-Source Software Platform for Reproducible Clinical Neuroscience Studies,https://doi.org/10.3389/fninf.2021.689675,H,6,True,Autoencoder; CNN; DNN; Transformer; Random Forest; Logistic Regression; Support Vector Machine; Generalized Estimating Equations; Mixed-Effects Model,Deep learning; Kernel / instance-based; Linear / GLM; Probabilistic / statistical; Tree-based ensemble,True,CNN,Deep learning,True,ok
adni,openalex_adni_H_ml_top350.csv,235,Automated segmentation of medial temporal lobe subregions on in vivo T1‐weighted MRI in early stages of Alzheimer's disease,https://doi.org/10.1002/hbm.24607,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,236,Effective feature learning and fusion of multimodality data using stage‐wise deep neural network for dementia diagnosis,https://doi.org/10.1002/hbm.24428,H,2,True,DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,237,A Novel Gaussian Discriminant Analysis-based Computer Aided Diagnosis System for Screening Different Stages of Alzheimer's Disease,https://doi.org/10.1109/bibe.2017.00-41,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,238,Classification of Brain Volumetric Data to Determine Alzheimer’s Disease Using Artificial Bee Colony Algorithm as Feature Selector,https://doi.org/10.1109/access.2022.3196649,H,0,False,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,239,Using imputation to provide harmonized longitudinal measures of cognition across AIBL and ADNI,nan,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,240,Using imputation to provide harmonized longitudinal measures of cognition across AIBL and ADNI,https://doi.org/10.1038/s41598-021-02827-6,H,4,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,241,Classification of Alzheimer Diagnosis from ADNI Plasma Biomarker Data,https://doi.org/10.1145/2506583.2506637,H,2,True,Ensemble,Ensemble / stacking,True,Ensemble,Ensemble / stacking,True,ok
adni,openalex_adni_H_ml_top350.csv,242,Development and validation of an interpretable deep learning framework for Alzheimer’s disease classification,https://doi.org/10.1093/brain/awaa137,H,2,True,DNN; MLP,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,243,"P1‐378: Age, APOE e4, and ethnic effect on [C‐11]PiB in multinational ADNI studies: direct comparison of J‐ADNI, US‐ADNI and AIBL data",https://doi.org/10.1016/j.jalz.2011.05.659,H,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,244,Plasma Based Markers of [11C] PiB-PET Brain Amyloid Burden,https://doi.org/10.1371/journal.pone.0044260,H,5,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,245,Classification of Alzheimer's Disease Using Whole Brain Hierarchical Network,https://doi.org/10.1109/tcbb.2016.2635144,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,246,"Differential diagnosis of mild cognitive impairment and Alzheimer's disease using structural MRI cortical thickness, hippocampal shape, hippocampal texture, and volumetry",https://doi.org/10.1016/j.nicl.2016.11.025,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,247,Independent Component Analysis-Support Vector Machine-Based Computer-Aided Diagnosis System for Alzheimer’s with Visual Support,https://doi.org/10.1142/s0129065716500507,H,1,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,248,Derivation of a New ADAS-cog Composite Using Tree-based Multivariate Analysis,https://doi.org/10.1097/wad.0b013e3181f5b8d8,H,1,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,249,Brain properties predict proximity to symptom onset in sporadic Alzheimer’s disease,https://doi.org/10.1093/brain/awy093,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,250,Quantifying uncertainty in brain-predicted age using scalar-on-image quantile regression,https://doi.org/10.1016/j.neuroimage.2020.116938,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,251,"Comparing neuropsychological, typical, and ADNI criteria for the diagnosis of mild cognitive impairment in Vietnam-era veterans",https://doi.org/10.1017/s135561772301144x,H,1,True,Transformer; Linear Regression; Logistic Regression,Deep learning; Linear / GLM,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,252,IC‐P‐042: Baseline and longitudinal patterns of brain atrophy in MCI patients and their use in prediction of short‐term conversion to Alzheimer's disease: Results from ADNI,https://doi.org/10.1016/j.jalz.2009.05.062,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,253,Automatic ROI Selection in Structural Brain MRI Using SOM 3D Projection,https://doi.org/10.1371/journal.pone.0093851,H,6,True,Transformer; Random Forest; Support Vector Machine; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Tree-based ensemble,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,254,BFLCRM: A Bayesian functional linear Cox regression model for predicting time to conversion to Alzheimer’s disease,https://doi.org/10.1214/15-aoas879,H,1,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,255,Mild behavioral impairment correlates of cognitive impairments in older adults without dementia: mediation by amyloid pathology,https://doi.org/10.1038/s41398-021-01675-2,H,1,True,Transformer; Linear Regression; Cox Proportional Hazards; Kaplan–Meier; Mixed-Effects Model,Deep learning; Linear / GLM; Probabilistic / statistical; Survival models,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,256,The use of back propagation neural networks and 18F-Florbetapir PET for early detection of Alzheimer’s disease using Alzheimer’s Disease Neuroimaging Initiative database,https://doi.org/10.1371/journal.pone.0226577,H,5,True,CNN; DNN; Transformer; Random Forest,Deep learning; Tree-based ensemble,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,257,Applying sparse coding to surface multivariate tensor-based morphometry to predict future cognitive decline,https://doi.org/10.1109/isbi.2016.7493350,H,1,True,AdaBoost,Tree-based ensemble,True,AdaBoost,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,258,MS4A6A genotypes are associated with the atrophy rates of Alzheimer's disease related brain structures,https://doi.org/10.18632/oncotarget.9563,H,6,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,259,Feature selection improves the accuracy of classifying Alzheimer disease using diffusion tensor images,https://doi.org/10.1109/isbi.2015.7163832,H,1,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,260,Predicting Alzheimer’s Disease by Hierarchical Graph Convolution from Positron Emission Tomography Imaging,https://doi.org/10.1109/bigdata47090.2019.9005971,H,1,True,CNN; DNN,Deep learning,True,CNN,Deep learning,True,ok
adni,openalex_adni_H_ml_top350.csv,261,Regional Magnetic Resonance Imaging Measures for Multivariate Analysis in Alzheimer’s Disease and Mild Cognitive Impairment,https://doi.org/10.1007/s10548-012-0246-x,H,7,True,Transformer; Linear Regression; Support Vector Machine; Mixed-Effects Model; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Probabilistic / statistical,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,262,Multi-method investigation of factors influencing amyloid onset and impairment in three cohorts,https://doi.org/10.1093/brain/awac213,H,1,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,263,Blood and brain gene expression trajectories mirror neuropathology and clinical deterioration in neurodegeneration,https://doi.org/10.1093/brain/awz400,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,264,"P3‐080: Baseline and longitudinal patterns of brain atrophy in MCI patients, and their use in prediction of short‐term conversion to AD: Results from ADNI",https://doi.org/10.1016/j.jalz.2009.04.1156,H,2,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,265,Dual Attention Multi-Instance Deep Learning for Alzheimer’s Disease Diagnosis With Structural MRI,https://doi.org/10.1109/tmi.2021.3077079,H,1,True,DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,266,An Intelligent Framework for Alzheimer's disease Classification Using EfficientNet Transfer Learning Model,https://doi.org/10.1109/esci53509.2022.9758195,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,267,Exploring a Cost-Efficient Model for Predicting Cerebral Aβ Burden Using MRI and Neuropsychological Markers in the ADNI-2 Cohort,https://doi.org/10.3390/jpm10040197,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,268,Brain MR Image Classification for Alzheimer’s Disease Diagnosis Based on Multifeature Fusion,https://doi.org/10.1155/2017/1952373,H,1,True,Support Vector Machine,Kernel / instance-based,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,269,Tensorizing GAN With High-Order Pooling for Alzheimer’s Disease Assessment,https://doi.org/10.1109/tnnls.2021.3063516,H,1,True,DNN,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,270,Revised criteria for diagnosis of Alzheimer's disease: National Institute on Aging‐Alzheimer's Association diagnostic guidelines for Alzheimer's disease,https://doi.org/10.1016/j.jalz.2011.04.003,H,1,True,Transformer,Deep learning,True,,,False,primary_unclear
adni,openalex_adni_H_ml_top350.csv,271,Multi-tasks Deep Learning Model for classifying MRI images of AD/MCI Patients,https://doi.org/10.21817/ijet/2017/v9i3/1709030158,H,1,True,DNN; Support Vector Machine,Deep learning; Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
adni,openalex_adni_H_ml_top350.csv,272,Residual vectors for Alzheimer disease diagnosis and prognostication,https://doi.org/10.1002/brb3.19,H,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,273,Network-constrained technique to characterize pathology progression rate in Alzheimer’s disease,https://doi.org/10.1093/braincomms/fcab144,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,274,An evaluation of volume-based morphometry for prediction of mild cognitive impairment and Alzheimer's disease,https://doi.org/10.1016/j.nicl.2014.11.001,H,1,True,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,275,A data-driven model of biomarker changes in sporadic Alzheimer's disease,https://doi.org/10.1093/brain/awu176,H,0,False,Cox Proportional Hazards,Survival models,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,276,Comparison of plasma and CSF biomarkers across ethnoracial groups in ADNI,https://doi.org/10.1002/alz.056590,H,0,False,Linear Regression,Linear / GLM,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,277,A Predictive Model for Identifying Possible MCI to AD Conversions in the ADNI Database,https://doi.org/10.1109/kam.2009.36,H,0,False,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,278,Inherent Structure-Based Multiview Learning With Multitemplate Feature Representation for Alzheimer's Disease Diagnosis,https://doi.org/10.1109/tbme.2015.2496233,H,0,False,Support Vector Machine; Ensemble,Ensemble / stacking; Kernel / instance-based,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,279,Mitigating site effects in covariance for machine learning in neuroimaging data,https://doi.org/10.1002/hbm.25688,H,0,False,,,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,280,Matrix-Similarity Based Loss Function and Feature Selection for Alzheimer's Disease Diagnosis,https://doi.org/10.1109/cvpr.2014.395,H,0,False,LASSO,Linear / GLM,False,,,False,not_included_any
adni,openalex_adni_H_ml_top350.csv,281,Plasma biomarkers of depressive symptoms in older adults,https://doi.org/10.1038/tp.2011.63,H,3,True,Transformer; Random Forest; Linear Regression; Mixed-Effects Model; Ensemble,Deep learning; Ensemble / stacking; Linear / GLM; Probabilistic / statistical; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
adni,openalex_adni_H_ml_top350.csv,282,Deep Residual Inception Encoder–Decoder Network for Medical Imaging Synthesis,https://doi.org/10.1109/jbhi.2019.2912659,H,1,True,CNN,Deep learning,True,CNN,Deep learning,True,ok
adni,openalex_adni_H_ml_top350.csv,283,"A Novel Ensemble-Based Machine Learning Algorithm to Predict the Conversion From Mild Cognitive Impairment to Alzheimer's Disease Using Socio-Demographic Characteristics, Clinical Information, and Neuropsychological Measures",https://doi.org/10.3389/fneur.2019.00756,H,4,True,DNN; MLP; Transformer; Gradient Boosting; Random Forest; Elastic Net; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Naive Bayes; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,Ensemble,Ensemble / stacking,True,ok
adni,openalex_adni_H_ml_top350.csv,284,A multivariate predictive modeling approach reveals a novel CSF peptide signature for both Alzheimer's Disease state classification and for predicting future disease progression,https://doi.org/10.1371/journal.pone.0182098,H,7,True,LASSO; Logistic Regression; Kaplan–Meier,Linear / GLM; Survival models,True,Logistic Regression,Linear / GLM,True,ok
adni,openalex_adni_H_ml_top350.csv,285,Improved Classification of Alzheimer's Disease Data via Removal of Nuisance Variability,https://doi.org/10.1371/journal.pone.0031112,H,2,True,Linear Regression; Support Vector Machine; Bayesian Regression,Kernel / instance-based; Linear / GLM; Probabilistic / statistical,True,Linear Regression,Linear / GLM,True,ok
