dataset,title,doi_or_url,source_csv,openalex_id,year,accessible_flag,text_available,text_chars,text_source,fetch_error,patterns_detected,num_patterns,pattern__Handcrafted feature pipelines,pattern__Learned representation pipelines,pattern__Fusion-centric architectures,pattern__Sequential predictive pipelines,pattern__Robust / transfer-aware pipelines,evidence__Handcrafted feature pipelines,evidence__Learned representation pipelines,evidence__Fusion-centric architectures,evidence__Sequential predictive pipelines,evidence__Robust / transfer-aware pipelines
nhanes,Iron Status and Coronary Heart Disease: Negative Findings from the NHANES I Epidemiologic Follow-up Study,https://doi.org/10.1093/oxfordjournals.aje.a117060,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2266086759,1994,include_any_use,True,1872,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Disparities in Health Care Utilization by Smoking Status – NHANES 1999-2004,https://doi.org/10.3390/ijerph6031095,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1979126567,2009,include_any_use,True,1463,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association Between Blood Lead Level and Uncontrolled Hypertension in the US Population (NHANES 1999–2016),https://doi.org/10.1161/jaha.119.015533,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3037749292,2020,include_any_use,True,1875,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Cardiovascular Risk Factors and Cognitive Function in Adults 30–59 Years of Age (NHANES III),https://doi.org/10.1159/000081049,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2008867828,2004,include_any_use,True,1251,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Environmental tobacco smoke exposure and pulmonary function among adults in NHANES III: impact on the general population and adults with current asthma.,https://doi.org/10.1289/ehp.02110765,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2008831050,2002,include_any_use,True,2007,metadata_only,request_failed:ConnectionError,,0,0,0,0,0,0,,,,,
nhanes,Interaction between sleep quality and dietary inflammation on frailty: NHANES 2005–2008,https://doi.org/10.1039/d2fo01832b,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4312093693,2022,include_any_use,True,12314,html,,,0,0,0,0,0,0,,,,,
nhanes,Association of Dietary n3 and n6 Fatty Acids Intake with Hypertension: NHANES 2007–2014,https://doi.org/10.3390/nu11061232,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2947861701,2019,include_any_use,True,1678,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Association Between Diet-Related Inflammation and COPD: Findings From NHANES III,https://doi.org/10.3389/fnut.2021.732099,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3205146241,2021,include_any_use,True,62726,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Impact of co-morbidities on self-rated health in self-reported COPD: An analysis of NHANES 2001–2008,https://doi.org/10.3109/15412555.2012.744963,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W1972391167,2013,include_any_use,True,1638,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Prevalence and characteristics of misreporting of energy intake in US children and adolescents: National Health and Nutrition Examination Survey (NHANES) 2003–2012,https://doi.org/10.1017/s0007114515004304,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2297086653,2015,include_any_use,True,83213,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Dietary intake, physical activity, body mass index, and childhood asthma in the third national health and nutrition survey (NHANES III)",https://doi.org/10.1002/ppul.20042,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2037401116,2004,include_any_use,True,1305,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Dietary Supplement Use Pattern of U.S. Adult Population in the 2007–2008 National Health and Nutrition Examination Survey (NHANES),https://doi.org/10.1080/03670244.2012.706000,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2090784469,2013,include_any_use,True,1109,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Perfluoroalkyl and polyfluoroalkyl substance exposure and association with sex hormone concentrations: results from the NHANES 2015–2016,https://doi.org/10.1186/s12302-021-00508-9,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W3138031597,2021,include_any_use,True,172057,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,The association between triglyceride-glucose index and its combination with obesity indicators and cardiovascular disease: NHANES 2003–2018,https://doi.org/10.1186/s12933-023-02115-9,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4390640401,2024,include_any_use,True,89038,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,"Association of Perfluoroalkyl Substances, Bone Mineral Density, and Osteoporosis in the U.S. Population in NHANES 2009–2010",https://doi.org/10.1289/ehp.1307909,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2340373049,2015,include_any_use,True,399,metadata_only,request_failed:ConnectionError,,0,0,0,0,0,0,,,,,
nhanes,Endocrine Disruptors and Obesity: An Examination of Selected Persistent Organic Pollutants in the NHANES 1999–2002 Data,https://doi.org/10.3390/ijerph7072988,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W2105763225,2010,include_any_use,True,1003,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Metabolic score for insulin resistance (METS-IR) predicts all-cause and cardiovascular mortality in the general population: evidence from NHANES 2001–2018,https://doi.org/10.1186/s12933-024-02334-8,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4400485749,2024,include_any_use,True,70002,html_plus_pdf,,Handcrafted feature pipelines,1,1,0,0,0,0,"e best alternative index of IR and to promote its clinical application. Boruta algorithm is a supervised classification feature selection method based on random forests, which minimizes the error of the random forest model and ultimately forms a subset of the minimum optimal features [ 15 , 16 ]. Most studies rely o",,,,
nhanes,"Dietary Quality and Relationships with Metabolic Dysfunction-Associated Fatty Liver Disease (MAFLD) among United States Adults, Results from NHANES 2017–2018",https://doi.org/10.3390/nu14214505,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4307547523,2022,include_any_use,True,2058,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
nhanes,Gender-specific effects of oxidative balance score on the prevalence of diabetes in the US population from NHANES,https://doi.org/10.3389/fendo.2023.1148417,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4368363979,2023,include_any_use,True,26515,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,The prognostic value of the stress hyperglycemia ratio for all-cause and cardiovascular mortality in patients with diabetes or prediabetes: insights from NHANES 2005–2018,https://doi.org/10.1186/s12933-024-02172-8,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4392242473,2024,include_any_use,True,121922,html_plus_pdf,,,0,0,0,0,0,0,,,,,
nhanes,Association of triglyceride glucose-related parameters with all-cause mortality and cardiovascular disease in NAFLD patients: NHANES 1999–2018,https://doi.org/10.1186/s12933-024-02354-4,openalex_nhanes_S_ml_top350.csv,https://openalex.org/W4400773719,2024,include_any_use,True,71655,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Integrating AVHRR satellite data and NOAA ground observations to predict surface air temperature: a statistical approach,https://doi.org/10.1080/01431160310001624593,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1998573828,2004,include_any_use,True,1342,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Learning and Transferring Convolutional Neural Network Knowledge to Ocean Front Recognition,https://doi.org/10.1109/lgrs.2016.2643000,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2581991052,2017,include_any_use,True,3587,html,,,0,0,0,0,0,0,,,,,
noaa,A Convolutional Neural Network for Coastal Classification Based on ALOS and NOAA Satellite Data,https://doi.org/10.1109/access.2020.2965231,openalex_noaa_S_ml_top350.csv,https://openalex.org/W3000541400,2020,include_any_use,True,4173,html,,,0,0,0,0,0,0,,,,,
noaa,Beluga whale acoustic signal classification using deep learning neural network models,https://doi.org/10.1121/10.0000921,openalex_noaa_S_ml_top350.csv,https://openalex.org/W3012651379,2020,include_any_use,True,1276,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,"Using NOAA-AVHRR data to model human helminth distributions in planning disease control in Cameroon, West Africa",,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2109003689,2002,include_any_use,True,1307,metadata_only,,,0,0,0,0,0,0,,,,,
noaa,NOAA-NASA Coastal Zone Color Scanner Reanalysis Effort,https://doi.org/10.1364/ao.41.001615,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1979550244,2002,include_any_use,True,14469,html,,,0,0,0,0,0,0,,,,,
noaa,Assessment of deforestation during the last decades in Ecuador using NOAA-AVHRR satellite data,https://doi.org/10.3112/erdkunde.2016.03.02,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2517815455,2016,include_any_use,True,8448,html,,,0,0,0,0,0,0,,,,,
noaa,Satellite remote sensing of rangelands in Botswana II. NOAA AVHRR and herbaceous vegetation,https://doi.org/10.1080/01431168608948953,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2019752143,1986,include_any_use,True,1872,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,First global measurement of midtropospheric CO 2 from NOAA polar satellites: Tropical zone,https://doi.org/10.1029/2003jd003439,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1980646850,2003,include_any_use,True,1638,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Estimating Land Surface Temperature from Landsat-8 Data using the NOAA JPSS Enterprise Algorithm,https://doi.org/10.3390/rs11020155,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2909007985,2019,include_any_use,True,1539,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Development of a Global Validation Package for Satellite Oceanic Aerosol Optical Thickness Retrieval Based on AERONET Observations and Its Application to NOAA/NESDIS Operational Aerosol Retrievals,https://doi.org/10.1175/1520-0469(2002)059<0294:doagvp>2.0.co,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2175222339,2002,include_any_use,True,1505,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,An improved algorithm for NOAA-AVHRR image referencing,https://doi.org/10.1080/01431169208904111,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2082047154,1992,include_any_use,True,1274,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Nimbus-7 SMMR Derived Global Snow Cover Parameters,https://doi.org/10.1017/s0260305500000355,openalex_noaa_S_ml_top350.csv,https://openalex.org/W4232772892,1987,include_any_use,True,30025,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Nimbus-7 SMMR Derived Global Snow Cover Parameters,https://doi.org/10.3189/s0260305500200736,openalex_noaa_S_ml_top350.csv,https://openalex.org/W4232772892,1987,include_any_use,True,30025,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Nimbus-7 SMMR Derived Global Snow Cover Parameters,https://doi.org/10.1017/s0260305500200736,openalex_noaa_S_ml_top350.csv,https://openalex.org/W4232772892,1987,include_any_use,True,30025,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Total ozone trends from 1979 to 2016 derived from five merged observational datasets – the emergence into ozone recovery,https://doi.org/10.5194/acp-18-2097-2018,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2754901818,2018,include_any_use,True,91972,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Development of a new over‐water Advanced Very High Resolution Radiometer dust detection algorithm,https://doi.org/10.1080/01431160600646359,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2088584154,2006,include_any_use,True,1953,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Improved Bathymetric Mapping of Coastal and Lake Environments Using Sentinel-2 and Landsat-8 Images,https://doi.org/10.3390/s19122788,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2949337302,2019,include_any_use,True,1868,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Assessment of the relative accuracy of hemispheric-scale snow-cover maps,https://doi.org/10.3189/172756402781817770,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2028269087,2002,include_any_use,True,80090,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,"Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005",https://doi.org/10.1371/journal.pone.0013969,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2156568771,2010,include_any_use,True,128089,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,NOAA/NCEI and University of Colorado candidate models for IGRF-13,https://doi.org/10.1186/s40623-020-01313-z,openalex_noaa_S_ml_top350.csv,https://openalex.org/W3159060939,2021,include_any_use,True,163567,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Long-term mortality burden trends attributed to black carbon and PM2·5 from wildfire emissions across the continental USA from 2000 to 2020: a deep learning modelling study,https://doi.org/10.1016/s2542-5196(23)00235-8,openalex_noaa_S_ml_top350.csv,https://openalex.org/W4389301705,2023,include_any_use,True,565,metadata_only,html_no_text,,0,0,0,0,0,0,,,,,
noaa,Development and evaluation of an advanced National Air Quality Forecasting Capability using the NOAA Global Forecast System version 16,https://doi.org/10.5194/gmd-15-3281-2022,openalex_noaa_S_ml_top350.csv,https://openalex.org/W4224297273,2022,include_any_use,True,196626,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,"Velocity measurements and changes in position of Thwaites Glacier/iceberg tongue from aerial photography, Landsat images and NOAA AVHRR data",https://doi.org/10.1017/s0260305500012908,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1509579437,1993,include_any_use,True,57583,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Increase in flood risk resulting from climate change in a developed urban watershed – the role of storm temporal patterns,https://doi.org/10.5194/hess-22-2041-2018,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2795084593,2018,include_any_use,True,149891,html_plus_pdf,,,0,0,0,0,0,0,,,,,
noaa,Making Climate HOT,https://doi.org/10.1080/00139150409605820,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1973665094,2004,include_any_use,True,3520,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Airborne GNSS-R Wind Retrievals Using Delay–Doppler Maps,https://doi.org/10.1109/tgrs.2012.2196437,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2076593455,2012,include_any_use,True,4520,html,,,0,0,0,0,0,0,,,,,
noaa,Vessel speed restrictions reduce risk of collision‐related mortality for North Atlantic right whales,https://doi.org/10.1890/es13-00004.1,openalex_noaa_S_ml_top350.csv,https://openalex.org/W2096362578,2013,include_any_use,True,1961,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
noaa,Evaluation of preliminary experiments assimilating Seasat significant wave heights into a spectral wave model,https://doi.org/10.1029/jc093ic11p14099,openalex_noaa_S_ml_top350.csv,https://openalex.org/W1971772256,1988,include_any_use,True,1188,metadata_only,request_failed:HTTPError,,0,0,0,0,0,0,,,,,
openaq,Machine Learning-Based Prediction of PM2.5 and PM10 Levels in Raipur’s Air Quality,https://doi.org/10.55041/ijsrem50284,openalex_openaq_S_ml_top350.csv,https://openalex.org/W4411315872,2025,include_any_use,True,26697,html_plus_pdf,,Handcrafted feature pipelines,1,1,0,0,0,0,"ations were removed. The dataset was resampled to a daily average to reduce noise and handle missing hourly values. 4.3 Feature Engineering New features were created: • Day of the Week • Month • Lag variables (previous day PM values) • Rolling averages (3 -day, 7 -day) 4.4 Data Normalization To ensure consistent model",,,,
openaq,"MYAIRCARE: A Smart Environmental Health Platform for Outdoor Pollution Tracking, Personalized Risk Prediction, and Real-Time Alert Generation Using IoT and Machine Learning",https://doi.org/10.1109/icsss66939.2025.11346135,openalex_openaq_S_ml_top350.csv,https://openalex.org/W7125606820,2025,include_any_use,True,3875,html,,,0,0,0,0,0,0,,,,,
openaq,Novel Prediction Model for Air Quality And Health Risk Prediction,https://doi.org/10.1109/icipcn67432.2026.11438653,openalex_openaq_S_ml_top350.csv,https://openalex.org/W7140094296,2026,include_any_use,True,3972,html,,,0,0,0,0,0,0,,,,,
openaq,Artificial Neural Network for the Prediction of Particulate Matter (PM 2.5 ),https://doi.org/10.1109/icaect49130.2021.9392611,openalex_openaq_S_ml_top350.csv,https://openalex.org/W3155136867,2021,include_any_use,True,2729,html,,,0,0,0,0,0,0,,,,,
