dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
elsa,openalex_elsa_S_ml_top350.csv,99,ELSA: Ensemble learning based sentiment analysis for diversified text,https://doi.org/10.1016/j.measen.2022.100663,S,0,True,CNN; Ensemble,Deep learning; Ensemble / stacking,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,100,"Working from home, work-time control and mental health: Results from the Brazilian longitudinal study of adult health (ELSA-Brasil)",https://doi.org/10.3389/fpsyg.2022.993317,S,6,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,101,Early detection and localization of multiple cancers using a blood-based methylation assay (ELSA-seq).,https://doi.org/10.1200/jco.2021.39.3_suppl.459,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,102,"Exploring the Real-Time WRF Forecast Skill for Four Tropical Storms, Isaias, Henri, Elsa and Irene, as They Impacted the Northeast United States",https://doi.org/10.3390/rs15133219,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,103,Agreement Between 35 Published Frailty Scores in the General Population,https://doi.org/10.1093/aje/kwx061,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,104,Neck Circumference and 10-Year Cardiovascular Risk at the Baseline of the ELSA-Brasil Study: Difference by Sex,https://doi.org/10.6084/m9.figshare.14277843,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,105,Adverse childhood experiences and 8-year trajectories of depressive symptoms in community-dwelling older adults: Results from the English Longitudinal Study of Ageing,https://doi.org/10.1192/j.eurpsy.2024.690,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,106,"Gender Difference in Social Capital, Common Mental Disorders and Depression: ELSA-Brasil Study",https://doi.org/10.3390/psych2010009,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,107,Thyrotropin and free thyroxine levels and coronary artery disease: cross-sectional analysis of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.1590/1414-431x20177196,S,6,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,108,Is Abdominal Obesity a Risk Factor for the Incidence of Vitamin D Insufficiency and Deficiency in Older Adults? Evidence from the ELSA Study,https://doi.org/10.3390/nu14194164,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,109,"Age Identity, Age Perceptions, and Health",https://doi.org/10.1196/annals.1396.021,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,110,ELSA -- Enhanced latent spaces for improved collider simulations,https://doi.org/10.48550/arxiv.2305.07696,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,111,Oral health-related quality of life and loneliness among older adults,https://doi.org/10.1007/s10433-016-0392-1,S,8,True,Random Forest; Linear Regression; Logistic Regression,Linear / GLM; Tree-based ensemble,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,112,Relationship between perceptions of ageing and frailty in English older adults,https://doi.org/10.1080/13548506.2017.1349325,S,0,False,Linear Regression,Linear / GLM,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,113,Biopsychosocial predictors of perceived life expectancy in a national sample of older men and women,https://doi.org/10.1371/journal.pone.0189245,S,6,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,114,Older People Living Well Beyond Cancer: The Relationship Between Emotional Support and Quality of Life,https://doi.org/10.1177/0898264318799252,S,0,False,Linear Regression,Linear / GLM,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,115,Impact of sleep duration and sleep disturbances on the incidence of dementia and Alzheimer's disease: A 10-year follow-up study,https://doi.org/10.1016/j.psychres.2024.115760,S,0,False,Cox Proportional Hazards,Survival models,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,116,The role of cognitive and social leisure activities in dementia risk: assessing longitudinal associations of modifiable and non-modifiable risk factors,nan,S,2,True,Cox Proportional Hazards; Joint Model,Survival models,True,Joint Model,Survival models,True,ok
elsa,openalex_elsa_S_ml_top350.csv,117,Changes in vitamin D levels and depressive symptoms in later life in England,https://doi.org/10.1038/s41598-021-87432-3,S,8,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,118,Interpretable machine learning for high-dimensional trajectories of aging health,https://doi.org/10.1371/journal.pcbi.1009746,S,3,True,Autoencoder; DNN; GRU; RNN; Random Forest; Elastic Net; Logistic Regression; Cox Proportional Hazards; Joint Model; Kaplan–Meier; Bayesian Regression; Hidden Markov Model; Markov Model; Mixed-Effects Model,Deep learning; Linear / GLM; Probabilistic / statistical; Survival models; Tree-based ensemble,True,RNN,Deep learning,True,ok
elsa,openalex_elsa_S_ml_top350.csv,119,The effect of the Winter Fuel Payment on household temperature and health: a regression discontinuity design study,https://doi.org/10.3310/phr07010,S,9,True,Random Forest; Linear Regression; Logistic Regression,Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,120,Care homes as hospices for the prevalent form of dying: An analysis of long-term care provision towards the end of life in England,https://doi.org/10.1016/j.socscimed.2020.113150,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,121,Psychosocial work environment and oral health in the English Longitudinal Study of Ageing,nan,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,122,Changes in retirement plans in the English older population during the COVID-19 pandemic: The roles of health factors and financial insecurity,https://doi.org/10.1007/s10433-023-00770-1,S,5,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,123,"Health literacy, cognitive ability and self-reported diabetes in the English Longitudinal Study of Ageing",https://doi.org/10.1101/19003756,S,1,True,Logistic Regression; Cox Proportional Hazards,Linear / GLM; Survival models,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,124,"Gender, time use and overweight and obesity in adults: Results of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)",https://doi.org/10.1371/journal.pone.0194190,S,5,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,125,"Do Regional Brain Volumes and Major Depressive Disorder Share Genetic Architecture?: a study of Generation Scotland (n=19,762), UK Biobank (n=24,048) and the English Longitudinal Study of Ageing (n=5,766)",https://doi.org/10.1101/059352,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,126,Development of a new hybrid compressible solver inside the CFD elsA software,https://doi.org/10.2514/6.2011-3379,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,127,The role of inflammation in the relationship of self-rated health with mortality and implications for public health: Data from the English Longitudinal Study of Aging (ELSA),https://doi.org/10.1016/j.bbih.2020.100139,S,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,128,TERTIARY STUDENTS’ PERCEPTIONS ON ELSA SPEAK APPLICATION FOR PRONUNCIATION LEARNING,https://doi.org/10.46827/ejals.v7i1.483,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,129,Psychiatric morbidity and stable angina pectoris. the ELSA-Brasil,https://doi.org/10.1093/eurheartj/eht310.p5145,S,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,130,OP37 Are social engagement and loneliness differentially associated with neuro-immune markers in older age? A fixed effects analysis of time-varying associations in the english longitudinal study of ageing,https://doi.org/10.1136/jech-2020-ssmabstracts.37,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,131,Segmental Evaluation of Thoracic Aortic Calcium and Their Relations with Cardiovascular Risk Factors in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.3390/cells10051243,S,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,132,Sex and population differences in the cardiometabolic continuum: a machine learning study using the UK Biobank and ELSA-Brasil cohorts,https://doi.org/10.1186/s12889-024-19395-9,S,9,True,Random Forest; Markov Model,Probabilistic / statistical; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
elsa,openalex_elsa_S_ml_top350.csv,133,Impact of socioeconomic factors on lifestyle changes among employees of public higher education institutions in ELSA-Brasil during COVID-19 pandemic,https://doi.org/10.1590/0102-311xen047123,S,5,True,Random Forest; Logistic Regression; Support Vector Machine,Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,134,Repeated exposure to systemic inflammation and risk of new depressive symptoms among older adults,https://doi.org/10.1038/tp.2017.155,S,9,True,Transformer; Linear Regression; Logistic Regression,Deep learning; Linear / GLM,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,135,Religiosity and Risk of Parkinson’s Disease in England and the USA,https://doi.org/10.1007/s10943-022-01603-8,S,8,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,136,Cohort Profile: Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.1093/ije/dyu027,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,137,CROSS‐SECTIONAL AND LONGITUDINAL ASSOCIATIONS BETWEEN ANEMIA AND DEPRESSIVE SYMPTOMS IN THE ENGLISH LONGITUDINAL STUDY OF AGEING,https://doi.org/10.1111/j.1532-5415.2009.02250.x,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,138,Dynapenic abdominal obesity and incident multimorbidity: findings from the English longitudinal study on ageing,https://doi.org/10.1007/s40520-023-02455-2,S,6,True,Random Forest; Logistic Regression,Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,139,Socio-economic status and trajectories of a novel multidimensional metric of Active and Healthy Ageing: the English Longitudinal Study of Ageing,https://doi.org/10.1038/s41598-023-33371-0,S,8,True,Logistic Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,140,Time Perspective and All-Cause Mortality: Evidence From the English Longitudinal Study of Ageing,https://doi.org/10.1093/abm/kay046,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,141,Duration of depressive symptoms and mortality risk: The English Longitudinal Study of Ageing (ELSA),https://doi.org/10.1192/bjp.bp.114.155333,S,8,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,142,Predicting Risk of Dementia with Survival Machine Learning and Statistical Methods: Results on the English Longitudinal Study of Ageing Cohort,https://doi.org/10.1007/978-3-031-08341-9_35,S,8,True,DNN; Random Forest; Elastic Net; Cox Proportional Hazards; Random Survival Forest,Deep learning; Linear / GLM; Survival models; Tree-based ensemble,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,143,"Data Resource Profile: The Survey of Health, Ageing and Retirement in Europe (SHARE)",https://doi.org/10.1093/ije/dyt088,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,144,"Prospective associations between alcohol use, binge drinking and sexual activity in older adults: the English Longitudinal Study Of Ageing",https://doi.org/10.1080/19419899.2019.1687581,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,145,Homeostasis model assessment of insulin resistance (HOMA-IR) and metabolic syndrome at baseline of a multicentric Brazilian cohort: ELSA-Brasil study,https://doi.org/10.1590/0102-311x00072120,S,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,146,Association of hypertension and insulin resistance in individuals free of diabetes in the ELSA-Brasil cohort,https://doi.org/10.1038/s41598-023-35298-y,S,7,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,147,Elsa Lanchester and Bohemian London in the Early Twentieth Century,https://doi.org/10.1080/09612025.2013.849144,S,1,True,Transformer,Deep learning,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,148,Promoting EFL Students’ Speaking Performance through ELSA Speak: An Artificial Intelligence in English Language Learning,https://doi.org/10.33394/jollt.v11i4.8958,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,149,Machine Learning Models to Predict Future Frailty in Community-Dwelling Middle-Aged and Older Adults: The ELSA Cohort Study,https://doi.org/10.1093/gerona/glad127,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,150,Frailty or Frailties: Exploring Frailty Index Subdimensions in the English Longitudinal Study of Ageing,https://doi.org/10.48550/arxiv.2403.00472,S,1,True,Linear Regression,Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,151,Cohort Profile Update: The Brazilian Longitudinal Study of Adult Health Musculoskeletal (ELSA-Brasil MSK) cohort,https://doi.org/10.1093/ije/dyac084,S,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,152,Computational Drag and Moment Prediction of the DPW4 Configuration Using the elsA Software,https://doi.org/10.2514/6.2010-4220,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,153,Medication taking in people with hip and knee osteoarthritis: An analysis of the English Longitudinal Study of Ageing,https://doi.org/10.1002/msc.1359,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,154,"OP49 The influence of regular reading, internet use, and social attachment on maintaining health literacy skills during ageing in the English Longitudinal Study of Ageing",https://doi.org/10.1136/jech-2014-204726.52,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,155,Incidence of thyroid diseases: Results from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.20945/2359-3997000000348,S,6,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,156,Further developments in the multiblock hybrid CFD solver elsA-H,https://doi.org/10.2514/6.2012-1112,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,157,P08 Incidence of diagnosed dementia in the english longitudinal study of ageing in england: a 12-year follow-up,https://doi.org/10.1136/jech-2017-ssmabstracts.110,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,158,The influence of socioeconomic status on the predictive power of self-rated health for 6-year mortality in English and Brazilian older adults: the ELSA and Bambui cohort studies,https://doi.org/10.1016/j.annepidem.2012.06.101,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,159,Analysis of the effects of statin therapy on clonal dynamics in clonal haematopoiesis of indeterminate potential: insights from the English Longitudinal Study of Ageing,https://doi.org/10.1101/2025.04.15.25325668,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,160,Modifiable Risk Factors Explain Socioeconomic Inequalities in Dementia Risk: Evidence from a Population-Based Prospective Cohort Study,https://doi.org/10.3233/jad-190541,S,3,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,161,Vitamin D and changes in cognitive performance in mid and later life: findings from the English Longitudinal Study of Ageing (ELSA),https://doi.org/10.1101/2022.11.14.22282290,S,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,162,Computational Assessment of the HiLiftPW-1 Trap-Wing Model Using the elsA CFD Software,https://doi.org/10.2514/6.2011-865,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,163,"Care provision and social participation among older adults in Europe: longitudinal evidence from the Survey of Health, Ageing and Retirement in Europe and the English Longitudinal Study of Ageing",https://doi.org/10.1007/s10433-025-00856-y,S,6,True,Random Forest; Logistic Regression,Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,164,Numerical Simulation of the NASA High-Lift Trap Wing with the elsA CFD Software,https://doi.org/10.2514/6.2012-2918,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,165,ELSA – A Method for Medical Knowledge Acquisition and Processing to Aid Medical Reasoning,https://doi.org/10.1055/s-0038-1635455,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,166,"Social isolation, loneliness and physical performance in older-adults: fixed effects analyses of a cohort study",https://doi.org/10.1038/s41598-020-70483-3,S,8,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,167,"Job Strain and Casual Blood Pressure Distribution: Looking beyond the Adjusted Mean and Taking Gender, Age, and Use of Antihypertensives into Account. Results from ELSA-Brasil",https://doi.org/10.3390/ijerph14040451,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,168,Hair cortisol levels are associated with overweight and obesity in the ELSA-Brasil cohort,https://doi.org/10.3389/fendo.2024.1361715,S,8,True,Transformer; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,169,P48 The role of social relationships in explaining social inequalities in health in an ageing population – findings from the English Longitudinal Study of Ageing (ELSA),https://doi.org/10.1136/jech-2022-ssmabstracts.142,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,170,Students’ Perception and Acceptance of “ELSA” to Improve Pronunciation Skill,https://doi.org/10.31004/jele.v9i6.585,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,171,THE USE OF DIGITAL FEEDBACK ON ELSA SPEAK IN LEARNING PRONUNCITAION FOR SEVENTH GRADE OF JUNIOR HIGH SCHOOL,https://doi.org/10.32682/jeell.v8i1.1937,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,172,THE USE OF DIGITAL FEEDBACK ON ELSA SPEAK IN LEARNING PRONUNCITAION FOR SEVENTH GRADE OF JUNIOR HIGH SCHOOL,https://doi.org/10.32682/jeell.v8i1.1979,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,173,"Emotional Literacy Support Assistant (ELSA) programme:Child-centred approach, building trust, listening and valuing children’s voices: A grounded theory analysis.",nan,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,174,"Who cares? A comparison of informal and formal care provision in Spain, England and the USA",https://doi.org/10.1017/s0144686x12001134,S,4,True,Transformer; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,175,Mind over matter. The impact of subjective social status on health outcomes and health behaviors,https://doi.org/10.1371/journal.pone.0202489,S,4,True,Linear Regression; Logistic Regression,Linear / GLM,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,176,Examining the associations between oral health and social isolation: A cross-national comparative study between Japan and England,https://doi.org/10.1016/j.socscimed.2021.113895,S,2,True,Logistic Regression,Linear / GLM,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,177,Primary melanocarcinoma of the lower respiratory tract.,https://doi.org/10.1136/thx.35.2.158,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,178,ORAL HEALTH–A NEGLECTED ASPECT OF SUBJECTIVE WELL-BEING IN LATER LIFE,https://doi.org/10.1093/geront/gnw162.196,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,179,Systemic inflammation and emotional responses during the COVID-19 pandemic,https://doi.org/10.1038/s41398-021-01753-5,S,9,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,180,Macro-level determinants of post-retirement health and health inequalities: A multilevel analysis of 18 European countries,https://doi.org/10.1016/j.socscimed.2019.112669,S,1,True,Linear Regression,Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,181,Associations of Dynapenic Abdominal Obesity and Frailty Progression: Evidence from Two Nationwide Cohorts,https://doi.org/10.3390/nu16040518,S,0,False,Mixed-Effects Model,Probabilistic / statistical,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,182,"Mental health, financial, and social outcomes among older adults with probable COVID-19 infection: A longitudinal cohort study",https://doi.org/10.1073/pnas.2200816119,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,183,Trajectories of general cognition and dementia in English older population: An exploration,https://doi.org/10.1016/j.eurger.2017.08.001,S,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,184,Job change in later life: A process of marginalization?,https://doi.org/10.1080/03601277.2018.1490162,S,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,185,Zwischen Privileg und Bürde. Erwerbstätigkeit jenseits der Rentengrenze in Deutschland und Großbritannien<sup>*</sup>,https://doi.org/10.1515/zsr-2013-0201,S,0,False,Transformer,Deep learning,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,186,Adverse childhood experiences are associated with increased risk of hysterectomy and bilateral oophorectomy: a national retrospective cohort study of women in England,nan,S,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,187,Subjective Social Status and Trajectories of Frailty. Findings from the English Longitudinal Study of Aging,https://doi.org/10.31235/osf.io/pxyhs,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,188,Subjective Social Status and Trajectories of Frailty. Findings from the English Longitudinal Study of Aging,https://doi.org/10.31235/osf.io/pxyhs_v1,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,189,DOWNWARD DEMENTIA TREND GOES INTO REVERSE IN ENGLAND AND WALES? ENGLISH LONGITUDINAL STUDY OF AGING 2002–2019,https://doi.org/10.1093/geroni/igad104.0646,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,190,"Loneliness, social isolation and risk of cardiovascular disease in the English Longitudinal Study of Ageing",https://doi.org/10.1177/2047487318792696,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,191,Brazilian Longitudinal Study of Adult Health (ELSA-Brasil): Objectives and Design,https://doi.org/10.1093/aje/kwr294,S,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,192,Subjective social status and mortality: the English Longitudinal Study of Ageing,https://doi.org/10.1007/s10654-018-0410-z,S,7,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,193,Sustained enjoyment of life and mortality at older ages: analysis of the English Longitudinal Study of Ageing,https://doi.org/10.1136/bmj.i6267,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,194,Working conditions as predictors of retirement intentions and exit from paid employment: a 10-year follow-up of the English Longitudinal Study of Ageing,https://doi.org/10.1007/s10433-015-0357-9,S,6,True,Transformer; Linear Regression; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,195,Longitudinal analysis of loneliness and inflammation at older ages: English longitudinal study of ageing,https://doi.org/10.1016/j.psyneuen.2019.104421,S,0,False,Linear Regression,Linear / GLM,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,196,Physical activity pre- and post-dementia: English Longitudinal Study of Ageing,https://doi.org/10.1080/13607863.2017.1390731,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,197,Framingham cardiovascular disease risk scores and incident frailty: the English longitudinal study of ageing,https://doi.org/10.1007/s11357-014-9692-6,S,7,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,198,Smoking cessation and transition into retirement: analyses from the English Longitudinal Study of Ageing,https://doi.org/10.1093/ageing/afm119,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,199,Adapt or perish? Assessing the recent shift in the European research funding arena from ‘ELSA’ to ‘RRI’,https://doi.org/10.1186/s40504-014-0011-x,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,200,Declines in Sexual Activity and Function Predict Incident Health Problems in Older Adults: Prospective Findings from the English Longitudinal Study of Ageing,https://doi.org/10.1007/s10508-019-1443-4,S,8,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,201,BMI and Waist Circumference as Predictors of Well‐being in Older Adults: Findings From the English Longitudinal Study of Ageing,https://doi.org/10.1038/oby.2009.497,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,202,Status of the elsA Software for Flow Simulation and Multi-Disciplinary Applications,https://doi.org/10.2514/6.2008-664,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,203,"Prevalence, Awareness, Treatment and Influence of Socioeconomic Variables on Control of High Blood Pressure: Results of the ELSA-Brasil Study",https://doi.org/10.1371/journal.pone.0127382,S,6,True,Transformer; Logistic Regression; Generalized Estimating Equations,Deep learning; Linear / GLM; Probabilistic / statistical,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_S_ml_top350.csv,204,Reprodutibilidade e validade relativa do Questionário de Frequência Alimentar do ELSA-Brasil,https://doi.org/10.1590/s0102-311x2013000600024,S,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,205,ELSA: Secure Aggregation for Federated Learning with Malicious Actors,https://doi.org/10.1109/sp46215.2023.10179468,S,0,True,Federated Learning,Other classical ML,True,Federated Learning,Other classical ML,True,ok
elsa,openalex_elsa_S_ml_top350.csv,206,"Cold homes are associated with poor biomarkers and less blood pressure check-up: English Longitudinal Study of Ageing, 2012–2013",https://doi.org/10.1007/s11356-016-6235-y,S,5,True,Transformer,Deep learning,True,,,False,primary_unclear
elsa,openalex_elsa_S_ml_top350.csv,207,Elsa Speak App: Automatic Speech Recognition (ASR) for Supplementing English Pronunciation Skills,https://doi.org/10.32332/joelt.v9i1.2723,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,208,Gradient-Based Aerodynamic Optimization with the elsA Software,https://doi.org/10.2514/6.2014-0568,S,0,False,,,False,,,False,not_included_any
elsa,openalex_elsa_S_ml_top350.csv,209,ELSA,https://doi.org/10.1145/3298987,S,0,False,,,False,,,False,not_included_any
