dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason,doi_norm,openalex_openalex_id,openalex_doi,openalex_title,openalex_abstract,openalex_authors,openalex_source,openalex_year,openalex_publication_date,openalex_matched_ml_terms,openalex_regime_selected,openalex_matched_regime_terms,openalex__openalex_source_file,pdf_downloaded,manual_primary_family,manual_primary_model,manual_primary_ambiguous,manual_families_any,manual_models_any
midus,openalex_midus_S_ml_top350.csv,3,What Are the Most Important Predictors of Subjective Well-Being? Insights From Machine Learning and Linear Regression Approaches on the MIDUS Datasets,https://doi.org/10.31234/osf.io/ugfjs,S,1,TRUE,Linear Regression,Linear / GLM,TRUE,Linear Regression,Linear / GLM,TRUE,ok,10.31234/osf.io/ugfjs,https://openalex.org/W4200348286,https://doi.org/10.31234/osf.io/ugfjs,What Are the Most Important Predictors of Subjective Well-Being? Insights From Machine Learning and Linear Regression Approaches on the MIDUS Datasets,"What are the most important predictors of subjective well-being? Using a nationally representative publicly available dataset from the Midlife in the United States project (N = 4,378), we applied linear regression, which often relies on assumptions of linearity and a priori interactions, and advanced machine learning approaches, which maximize prediction by thoroughly exploring nonlinear effects and higher-order interactions, to determine the ordering and characteristics of predictors of well-being. Advanced machine learning models generally did not predict well-being more accurately than did regression models, suggesting that many predictors of well-being may be linear and non-interactive. Consistent with this implication, the introduction of product and squared terms in regression models improved prediction, but only nominally. Our findings replicated previous research, with sociability, physical health, disengagement from goals, sex life quality, wealth, and religious activity emerging as the strongest predictors of well-being, and demographic factors emerging as relatively weak predictors. Furthermore, self-reported “aches” (the strongest “objective” predictor of well-being), stress reactivity, and disengagement negatively predicted well-being, reinforcing the role of stress in psychological maladjustment. Finally, unlike prior research, control over one’s life—and control over financial and work matters in particular—strongly predicted well-being.","Seth Margolis, Jacob R. Elder, Brent Hughes, et al.",,2021,11/11/2021,machine learning; prediction; regression model; linear regression,S,,openalex_midus_S_ml_top350.csv,FALSE,Linear / GLM,Linear Regression,FALSE,Linear / GLM,Linear Regression
elsa,openalex_elsa_S_ml_top350.csv,48,"Factors associated with metabolically healthy status in obesity, overweight, and normal weight at baseline of ELSA-Brasil",https://doi.org/10.1097/md.0000000000004010,S,2,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1097/md.0000000000004010,https://openalex.org/W2474767747,https://doi.org/10.1097/md.0000000000004010,"Factors associated with metabolically healthy status in obesity, overweight, and normal weight at baseline of ELSA-Brasil","The primary aim of this study was to evaluate metabolically healthy status (MHS) among participants in obesity, overweight, and normal weight groups and characteristics associated with this phenotype using baseline data of Brazilian Longitudinal Study of Adult Health (ELSA-Brasil). The secondary aim was to investigate agreement among 4 different MHS criteria. This cross-sectional study included 14,545 participants aged 35 to 74 years with a small majority (54.1%) being women. Of all participants, 22.7% (n = 3298) were obese, 40.8% (n = 5934) were overweight, and 37.5% (n = 5313) were of normal weight.Socio-demographic, behavioral, and anthropometric factors related to MHS were ascertained. Logistic regression models estimated the odds of associations. We used 4 different criteria separately and in combination to define MHS: the National Health and Nutrition Examination Survey (NHANES), the National Cholesterol Education Program (NCEP-ATPIII), the International Diabetes Federation (IDF) and comorbidities, and the agreement between them were evaluated by Cohen-kappa coefficient.MHS was present among 12.0% (n = 396) of obese, 25.5% (n = 1514) of overweight, and 48.6% (n = 2582) of normal weight participants according to the combination of the 4 criteria. The agreement between all the 4 MHS criteria was strong (kappa 0.73 P < 0.001). In final logistic models, MHS was associated with lower age, female sex, lower body mass index (BMI), and weight change from age 20 within all BMI categories.This study showed that, despite differences in prevalence among the 4 criteria, MHS was associated with common characteristics at every BMI category.","Maria de Fátima Haueisen Sander Diniz, Alline Beleigoli, Antônio Luiz Pinho Ribeiro, et al.",Medicine,2016,7/1/2016,regression model; logistic regression,S,survey,openalex_elsa_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
elsa,openalex_elsa_S_ml_top350.csv,1,Machine Learning Tools for Long-Term Type 2 Diabetes Risk Prediction,https://doi.org/10.1109/access.2021.3098691,S,2,TRUE,Ensemble,Ensemble / stacking,TRUE,Ensemble,Ensemble / stacking,TRUE,ok,10.1109/access.2021.3098691,https://openalex.org/W3184114351,https://doi.org/10.1109/access.2021.3098691,Machine Learning Tools for Long-Term Type 2 Diabetes Risk Prediction,"A steady rise has been observed in the percentage of elderly people who want and are still able to contribute to society. Therefore, early retirement or exit from the labour market, due to health-related issues, poses a significant problem. Nowadays, thanks to technological advances and various data from different populations, the risk factors investigation and health issues screening are moving towards automation. In the context of this work, a worker-centric, IoT enabled unobtrusive users health, well-being and functional ability monitoring framework, empowered with AI tools, is proposed. Diabetes is a high-prevalence chronic condition with harmful consequences for the quality of life and high mortality rate for people worldwide, in both developed and developing countries. Hence, its severe impact on humans' life, e.g., personal, social, working, can be considerably reduced if early detection is possible, but most research works in this field fail to provide a more personalized approach both in the modeling and prediction process. In this direction, our designed system concerns diabetes risk prediction in which specific components of the Knowledge Discovery in Database (KDD) process are applied, evaluated and incorporated. Specifically, dataset creation, features selection and classification, using different Supervised Machine Learning (ML) models are considered. The ensemble WeightedVotingLRRFs ML model is proposed to improve the prediction of diabetes, scoring an Area Under the ROC Curve (AUC) of 0.884. Concerning the weighted voting, the optimal weights are estimated by their corresponding Sensitivity and AUC of the ML model based on a bi-objective genetic algorithm. Also, a comparative study is presented among the Finnish Diabetes Risk Score (FINDRISC) and Leicester risk score systems and several ML models, using inductive and transductive learning. The experiments were conducted using data extracted from the English Longitudinal Study of Ageing (ELSA) database.","Nikos Fazakis, Otilia Kocsis, Ηλίας Δρίτσας, et al.",IEEE Access,2021,1/1/2021,machine learning; risk prediction; prediction; classification; algorithm; auc; roc curve,S,risk prediction,openalex_elsa_S_ml_top350.csv,FALSE,Ensemble / stacking,Ensemble,FALSE,Ensemble / stacking,Ensemble
mimic,openalex_mimic_S_ml_top350.csv,344,A nomogram prediction of pressure injury in critical ill patients: A retrospective cohort study,https://doi.org/10.1111/iwj.13680,S,1,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1111/iwj.13680,https://openalex.org/W3196529554,https://doi.org/10.1111/iwj.13680,A nomogram prediction of pressure injury in critical ill patients: A retrospective cohort study,"Pressure injury (PI) is still a significant public health problem to be solved. Accurate prediction can lead to timely prophylaxis and therapy. However, the currently used Braden score shows insufficient predictive validity. We aimed to develop a nomogram to predict PI development in critically ill patients. We extracted data from Medical Information Mart for Intensive Care-IV v1.0. Variable selection was based on univariate logistic regression and all-subset regression. The area under the receiver operating characteristic curve (AUC) was used to assess the performance of the nomogram and Braden score. Decision curve analysis (DCA) was performed to identify and compare the clinical usefulness between the nomogram model and Braden score. We have developed a novel and practical nomogram that accurately predicts pressure ulcers. The AUC of the new model was better than that of the Braden score (P < .001). DCA showed that the nomogram model had a better net benefit than the Braden score at any given threshold. This finding needs to be confirmed by external validation as well as multicentre prospective studies.","Wen Xu, Xueshu Yu, Hao Jiang, et al.",International Wound Journal,2021,9/3/2021,prediction; predictive; logistic regression; auc,S,cohort,openalex_mimic_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
eicu,openalex_eicu_S_ml_top350.csv,75,Association between the monocyte-to-lymphocyte ratio and 28-day all-cause mortality in sepsis-associated delirium patients: a retrospective study and machine learning,https://doi.org/10.1186/s12879-026-13080-5,S,4,TRUE,Random Forest; Cox Proportional Hazards; Kaplan–Meier; Random Survival Forest,Survival models; Tree-based ensemble,TRUE,Random Survival Forest,Survival models,TRUE,ok,10.1186/s12879-026-13080-5,https://openalex.org/W7153632750,https://doi.org/10.1186/s12879-026-13080-5,Association between the monocyte-to-lymphocyte ratio and 28-day all-cause mortality in sepsis-associated delirium patients: a retrospective study and machine learning,"The monocyte-to-lymphocyte ratio (MLR) has been associated with the prognosis of various diseases. However, evidence delineating its relationship with adverse outcomes in sepsis-associated delirium (SAD) remains sparse. The present study seeks to elucidate the association between MLR and 28-day all-cause mortality in patients with SAD. Patients diagnosed with SAD were identified from the MIMIC-IV and eICU-CRD databases according to the Sepsis-3 criteria and Confusion Assessment Method for the Intensive Care Unit (CAM-ICU). Patients were grouped by MLR quartiles. The primary outcome was 28-day all-cause mortality. Nonlinearity was assessed with restricted cubic splines (RCS). Survival was compared with Kaplan-Meier (K-M) curves and the log rank test. Hazard ratios (HR) and 95% confidence interval (CI) were estimated with stratified and adjusted Cox models. We also built survival machine learning models that included MLR and clinical features selected with the Random Forest to predict 28-day all-cause mortality. Model performance was quantified using the concordance index (C-index), time-dependent area under the curve (td-AUC), and median survival time ROC curves. External validation in the eICU-CRD database was used to assess generalizability. SHapley Additive exPlanations (SHAP) analyses were performed using a reduced background dataset derived through K-means clustering. A total of 3463 SAD patients were included in the study, of whom 748 (21.60%) died within 28 days. Cox regression analysis demonstrated that higher MLR levels were significantly associated with an increased risk of 28-day all-cause mortality (HR: 1.08; 95% CI: 1.02–1.15; p = 0.013). RCS suggested a nonlinear association (P overall = 0.0038, P nonlinearity = 0.0026). K-M curves showed that the Q4 group exhibited a significantly higher risk of 28-day all-cause mortality (HR: 1.44; 95% CI: 1.15–1.80; p = 0.001). Subgroup analyses indicated the robustness of the observed associations, with no interaction effects between MLR and any subgroup (p > 0.05). The best machine learning model, the Random Survival Forest model, achieved an AUC of 0.76 in internal validation and 0.67 in external validation. SHAP analysis confirmed that elevated MLR was linked to a high predicted risk of death. Elevated MLR is independently associated with 28-day all-cause mortality in patients with SAD. Survival machine learning models established based on MLR can effectively predict 28-day all-cause mortality in SAD patients. Not applicable.","Youhui Zhao, Jun Jiang, Jianghui Pu, et al.",BMC Infectious Diseases,2026,4/11/2026,machine learning; cox; random forest; auc; roc curve; area under the curve; model performance,S,,openalex_eicu_S_ml_top350.csv,TRUE,Survival models,Cox Proportional Hazards,FALSE,Tree-based ensemble;Linear / GLM;Kernel / instance-based;Survival models,Gradient Boosting;Random Forest;Logistic Regression;Support Vector Machine;Cox Proportional Hazards;Kaplan-Meier;Random Survival Forest
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,197,How Does Obesity Influence the Risk of Vertebral Fracture? Findings From the UK Biobank Participants,https://doi.org/10.1002/jbm4.10358,S,2,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1002/jbm4.10358,https://openalex.org/W3011841515,https://doi.org/10.1002/jbm4.10358,How Does Obesity Influence the Risk of Vertebral Fracture? Findings From the UK Biobank Participants,"Obesity and osteoporotic-related fractures are two common public health problems, although it is unclear how obesity affects the risk of vertebral fractures. The purpose of this study was to examine the association between different measures of obesity and the risk of vertebral fracture, and to establish the various clinical factors that can predict such risk. We analyzed data obtained from 502,543 participants in the UK Biobank (229,138 men and 273,405 women), aged 40 to 69 years. Imaging information was available in a subset of this cohort (5189 participants: 2473 men and 2716 women). We further examined how BMD and geometry of the vertebrae were related to body fat measures. It was shown that a larger waist circumference (WC), but not BMI, was associated with an increase in fracture risk in men, but in women, neither BMI nor WC affected the risk. Trunk fat mass, visceral adipose tissue (VAT) mass, and limb fat mass were negatively associated with vertebral body BMD and geometry in men and women. BMD and geometry are related to vertebral strength, but may not be directly related to the risk of fractures, which is also influenced by other factors. The binary logistic regression equation established in this study may be useful to clinicians for the prediction of vertebral fracture risks, and may provide further information to supplement the fracture risk assessment tool, which assesses general fracture risks. © 2020 The Authors. <i>JBMR Plus</i> published by Wiley Periodicals, Inc. on behalf of American Society for Bone and Mineral Research.","Jin Luo, Raymond Lee",JBMR Plus,2020,3/10/2020,prediction; logistic regression,S,cohort; biobank,openalex_ukb_imaging_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
mimic,openalex_mimic_S_ml_top350.csv,145,A Machine Learning Pipeline Using KNIME to Predict Hospital Admission in the MIMIC-IV Database,https://doi.org/10.1109/iisa59645.2023.10345903,S,0,TRUE,Gradient Boosting; Decision Tree,Other classical ML; Tree-based ensemble,TRUE,Decision Tree,Other classical ML,TRUE,ok,10.1109/iisa59645.2023.10345903,https://openalex.org/W4389777574,https://doi.org/10.1109/iisa59645.2023.10345903,A Machine Learning Pipeline Using KNIME to Predict Hospital Admission in the MIMIC-IV Database,"It is well known that overcrowding in emergency department (ED) lowers the standard of care and raises the risk of medical errors. An initial predictive supplementary tool of hospital admission at an early stage of a patient's arrival to the emergency department (ED) can provide health care professionals a number of advantages, such as, more efficient patient flow management and better hospital care. In this paper, we use data from the Medical Information Mart for Intensive Care IV Emergency Department (MIMIC-IV-ED) database to predict whether a patient will be admitted to the hospital or not. The choice of predictive attributes was driven by simplicity (a set of basic vital signs were used) so that the prediction can be made at an early stage of the patient's arrival. Several versions of Machine Learning (ML) algorithms based on Decision Trees (DT) were used for classification and prediction. An important asset of the proposed methodology is that the whole process is implemented through an ML pipeline created with an open-source, visual programming tool. The proposed methodology contains the pre-processing stage, the modelling stage includes seven classifiers, and the combined visualization of the evaluation of the predictive models. The Gradient Boosted Trees method outperforms the rest of the algorithms that were used. An accuracy of 80% can be achieved only by using early triage data.","Rozita Tsoni, Vasileios Kaldis, Ioanna Kapogianni, et al.",,2023,7/10/2023,machine learning; prediction; predictive; classifier; classification; algorithm; decision tree,S,,openalex_mimic_S_ml_top350.csv,FALSE,Other classical ML,Decision Tree,FALSE,Tree-based ensemble;Other classical ML,Gradient Boosting;Decision Tree
midus,openalex_midus_S_ml_top350.csv,144,Optimism and Healthy Aging in Women and Men,https://doi.org/10.1093/aje/kwz056,S,1,TRUE,Cox Proportional Hazards,Survival models,TRUE,Cox Proportional Hazards,Survival models,TRUE,ok,10.1093/aje/kwz056,https://openalex.org/W2919026712,https://doi.org/10.1093/aje/kwz056,Optimism and Healthy Aging in Women and Men,"Mounting evidence indicates that there are specific associations between higher levels of optimism and healthier behaviors, reduced risk of chronic diseases, and lower mortality. Yet, for public health purposes, it is critical to consider how optimism might be related to a full scope of health conditions in aging-from cognitive to physical health. Using prospective data from the Health and Retirement Study (n = 5,698), we examined whether higher baseline optimism was associated with subsequent increased likelihood of maintaining healthy aging over 6-8 years of follow-up. Optimism was assessed at study baseline (2006 or 2008), and components of healthy aging were assessed every 2 years, defined as: 1) remaining free of major chronic diseases; 2) having no cognitive impairment; and 3) good physical functioning. Hazard ratios were obtained using Cox proportional hazards models, and a range of relevant covariates were considered (sociodemographic factors, depressive symptoms, and health behaviors). After adjusting for sociodemographic factors and depression, the most (top quartile) versus least (bottom quartile) optimistic participants had a 24% increased likelihood of maintaining healthy aging (95% CI: 1.11, 1.38). Further adjustment for health behaviors did not meaningfully change the findings. Optimism, a potentially modifiable health asset, merits further research for its potential to improve likelihood of health in aging.","Eric S. Kim, Peter James, Emily S. Zevon, et al.",American Journal of Epidemiology,2019,2/27/2019,cox; cox proportional hazards,S,,openalex_midus_S_ml_top350.csv,FALSE,Survival models,Cox Proportional Hazards,FALSE,Survival models,Cox Proportional Hazards
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,35,"Association of machine learning-derived measures of body fat distribution with cardiometabolic diseases in &gt;40,000 individuals",https://doi.org/10.1101/2021.05.07.21256854,S,2,TRUE,CNN; DNN,Deep learning,TRUE,CNN,Deep learning,TRUE,ok,10.1101/2021.05.07.21256854,https://openalex.org/W3165421161,https://doi.org/10.1101/2021.05.07.21256854,"Association of machine learning-derived measures of body fat distribution with cardiometabolic diseases in &gt;40,000 individuals","ABSTRACT Background The clinical implications of BMI-independent variation in fat distribution are not fully understood. Methods We studied MRI imaging data of 40,032 UK Biobank participants. Using previously quantified visceral (VAT), abdominal subcutaneous (ASAT), and gluteofemoral (GFAT) adipose tissue volume in up to 9,041 to train convolutional neural networks (CNNs), we quantified these depots in the remainder of the participants. We derived new metrics for each adipose depot – fully independent of BMI – by quantifying deviation from values predicted by BMI (e.g. VAT adjusted for BMI, VATadjBMI) and determined associations with cardiometabolic diseases. Results CNNs based on two-dimensional projection images enabled near-perfect estimation of VAT, ASAT, and GFAT, with r 2 in a holdout testing dataset (r 2 = 0.978-0.991). Using the newly derived measures of local adiposity – residualized based on BMI – we note marked heterogeneity in associations with cardiometabolic diseases. Taking presence of type 2 diabetes as an example, VATadjBMI was associated with significantly increased risk (odds ratio per standard deviation increase (OR/SD) 1.49; 95%CI: 1.43-1.55), while ASATadjBMI was largely neutral (OR/SD 1.08; 95%CI: 1.03-1.14) and GFATadjBMI conferred protection (OR/SD 0.75; 95%CI: 0.71-0.79). Similar patterns were observed for coronary artery disease. Conclusions Deep learning models trained on a simplified MRI input enable near perfect quantification of VAT, ASAT, and GFAT. For any given BMI, measures of local adiposity have variable and divergent associations with cardiometabolic diseases.","Saaket Agrawal, Marcus D. R. Klarqvist, Nathaniel Diamant, et al.",medRxiv,2021,5/10/2021,machine learning; deep learning; neural network; neural networks; convolutional neural network; cnn,S,biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,None/Unclear,None/Unclear,TRUE,Deep learning;Linear / GLM,CNN;DNN;Linear Regression;Logistic Regression
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,11,A fast and scalable framework for large-scale and ultrahigh-dimensional sparse regression with application to the UK Biobank,https://doi.org/10.1371/journal.pgen.1009141,S,5,TRUE,Transformer; Elastic Net; LASSO; Linear Regression; Logistic Regression; Ridge Regression; Cox Proportional Hazards; Bayesian Regression,Deep learning; Linear / GLM; Probabilistic / statistical; Survival models,TRUE,LASSO,Linear / GLM,TRUE,ok,10.1371/journal.pgen.1009141,https://openalex.org/W3093838039,https://doi.org/10.1371/journal.pgen.1009141,A fast and scalable framework for large-scale and ultrahigh-dimensional sparse regression with application to the UK Biobank,"The UK Biobank is a very large, prospective population-based cohort study across the United Kingdom. It provides unprecedented opportunities for researchers to investigate the relationship between genotypic information and phenotypes of interest. Multiple regression methods, compared with genome-wide association studies (GWAS), have already been showed to greatly improve the prediction performance for a variety of phenotypes. In the high-dimensional settings, the lasso, since its first proposal in statistics, has been proved to be an effective method for simultaneous variable selection and estimation. However, the large-scale and ultrahigh dimension seen in the UK Biobank pose new challenges for applying the lasso method, as many existing algorithms and their implementations are not scalable to large applications. In this paper, we propose a computational framework called batch screening iterative lasso (BASIL) that can take advantage of any existing lasso solver and easily build a scalable solution for very large data, including those that are larger than the memory size. We introduce snpnet, an R package that implements the proposed algorithm on top of glmnet and optimizes for single nucleotide polymorphism (SNP) datasets. It currently supports ℓ1-penalized linear model, logistic regression, Cox model, and also extends to the elastic net with ℓ1/ℓ2 penalty. We demonstrate results on the UK Biobank dataset, where we achieve competitive predictive performance for all four phenotypes considered (height, body mass index, asthma, high cholesterol) using only a small fraction of the variants compared with other established polygenic risk score methods.","Junyang Qian, Yosuke Tanigawa, Wenfei Du, et al.",PLoS Genetics,2020,10/23/2020,prediction; predictive; algorithm; logistic regression; lasso; elastic net; glm; cox,S,cohort; biobank,openalex_ukb_imaging_S_ml_top350.csv,TRUE,Linear / GLM,LASSO,FALSE,Linear / GLM;Survival models;Probabilistic / statistical,Elastic Net;LASSO;Linear Regression;Logistic Regression;Ridge Regression;Cox Proportional Hazards;Bayesian Regression
hrs,openalex_hrs_S_ml_top350.csv,41,Compounding Stress: Childhood Adversity as a Risk Factor for Adulthood Trauma Exposure in the Health and Retirement Study,https://doi.org/10.1002/jts.22617,S,2,TRUE,Logistic Regression,Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1002/jts.22617,https://openalex.org/W3100436366,https://doi.org/10.1002/jts.22617,Compounding Stress: Childhood Adversity as a Risk Factor for Adulthood Trauma Exposure in the Health and Retirement Study,"Childhood adversity (CA) and adulthood traumatic experiences (ATEs) are common and unequally distributed in the general population. Early stressors may beget later stressors and alter life-course trajectories of stressor exposure. Gender differences exist regarding the risk of specific stressors. However, few studies have examined the associations between specific types of CA and ATEs. Using a large-scale sample of older adults, we aimed to (a) determine if specific or cumulative CA increased the risk for specific or cumulative ATEs and (b) examine whether these associations were moderated by gender. In a sample from the U.S. Health and Retirement Study (N = 15,717; M<sub>age</sub> = 67.57 years, SD = 10.54), cross-sectional Poisson and logistic regression models were fitted to assess the specific and cumulative associations between CA and ATEs. Overall, cumulative CA was associated with a larger risk ratio of ATEs, adjusted for covariates: aRRRs = 1.28, 1.63, and 1.97 for 1, 2, and 3-4 adverse events in childhood, respectively. Cumulative CA was particularly strongly associated with adulthood physical attacks, aOR = 5.66, and having a substance-abusing spouse or child, aOR = 4.00. Childhood physical abuse was the strongest independent risk factor for cumulative ATEs, aRRR = 1.49, and most strongly associated with adulthood physical attacks, aOR = 3.41. Gender moderated the association between cumulative CA and cumulative ATEs, with slightly stronger associations between cumulative CA and ATEs for women than men. Given that CA and ATEs perpetuate health disparities worldwide, reducing their incidence and effects should be major priorities for public health.","David Bürgin, Cyril Boonmann, Klaus Schmeck, et al.",Journal of Traumatic Stress,2020,11/16/2020,regression model; logistic regression,S,,openalex_hrs_S_ml_top350.csv,FALSE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
nhanes,openalex_nhanes_S_ml_top350.csv,78,Serum vitamin D concentrations are related to depression in young adult US population: the Third National Health and Nutrition Examination Survey,https://doi.org/10.1186/1755-7682-3-29,S,4,TRUE,Transformer; Logistic Regression,Deep learning; Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1186/1755-7682-3-29,https://openalex.org/W2144942859,https://doi.org/10.1186/1755-7682-3-29,Serum vitamin D concentrations are related to depression in young adult US population: the Third National Health and Nutrition Examination Survey,"<em>Background:</em> Vitamin D receptors have been mapped throughout the brain suggesting a role for vitamin D in psychosomatic disorders. Results from previous epidemiological studies on relation between vitamin D status and depression are equivocal. Also, limited information is available relating vitamin D status with depression in young adult US population. <em>Methods:</em> Data from the third National Health and Nutrition Examination Survey were used to assess association between serum vitamin D and depression in 7970 non-institutionalized US residents, aged 15-39 y. Assessment of depression was done using the Diagnostic Interview Schedule developed by the National Institute of Mental Health. After accounting for several confounding variables in multivariate logistic regression analysis, we estimated odds ratios (OR) for having depression in vitamin D deficient persons in comparison to vitamin D sufficient persons. <em>Results:</em> Women, non-Hispanic blacks, persons living below poverty, persons who did not consume supplements, persons living in South and West regions and in urban areas, persons with higher BMI, and persons with current depression had higher prevalence of vitamin D deficiency compared to their counterparts. OR for having current depressive episodes in persons with serum vitamin D ≤ 50 nmol/L is significantly higher relative to those with serum vitamin D ≥ 75 nmol/L (OR = 1.85; P = 0.021). <em>Conclusions:</em> In this large population based study, likelihood of having depression in persons with vitamin D deficiency is significantly higher compared to those with vitamin D sufficiency. Early diagnosis and intervention are paramount because coexistence of vitamin D deficiency and depression has serious negative consequences on health.","Vijay Ganji, Cristiana Milone, Mildred M. Cody, et al.",International Archives of Medicine,2010,1/1/2010,logistic regression,S,survey,openalex_nhanes_S_ml_top350.csv,TRUE,Linear / GLM,Logistic Regression,FALSE,Linear / GLM,Logistic Regression
ukb_imaging,openalex_ukb_imaging_S_ml_top350.csv,526,Heterogeneous aging across multiple organ systems and prediction of chronic disease and mortality,https://doi.org/10.1038/s41591-023-02296-6,S,4,TRUE,DNN; Logistic Regression,Deep learning; Linear / GLM,TRUE,Logistic Regression,Linear / GLM,TRUE,ok,10.1038/s41591-023-02296-6,https://openalex.org/W4362674168,https://doi.org/10.1038/s41591-023-02296-6,Heterogeneous aging across multiple organ systems and prediction of chronic disease and mortality,,"Ye Tian, Vanessa Cropley, Andrea B. Maier, et al.",Nature Medicine,2023,4/6/2023,prediction,S,,openalex_ukb_imaging_S_ml_top350.csv,TRUE,None/Unclear,None/Unclear,TRUE,,
noaa,openalex_noaa_S_ml_top350.csv,495,Increase in flood risk resulting from climate change in a developed urban watershed – the role of storm temporal patterns,https://doi.org/10.5194/hess-22-2041-2018,S,1,TRUE,Transformer; Linear Regression; Ensemble,Deep learning; Ensemble / stacking; Linear / GLM,TRUE,Ensemble,Ensemble / stacking,TRUE,ok,10.5194/hess-22-2041-2018,https://openalex.org/W2795084593,https://doi.org/10.5194/hess-22-2041-2018,Increase in flood risk resulting from climate change in a developed urban watershed – the role of storm temporal patterns,"Abstract. The effects of climate change are causing more frequent extreme rainfall events and an increased risk of flooding in developed areas. Quantifying this increased risk is of critical importance for the protection of life and property as well as for infrastructure planning and design. The updated National Oceanic and Atmospheric Administration (NOAA) Atlas 14 intensity–duration–frequency (IDF) relationships and temporal patterns are widely used in hydrologic and hydraulic modeling for design and planning in the United States. Current literature shows that rising temperatures as a result of climate change will result in an intensification of rainfall. These impacts are not explicitly included in the NOAA temporal patterns, which can have consequences on the design and planning of adaptation and flood mitigation measures. In addition there is a lack of detailed hydraulic modeling when assessing climate change impacts on flooding. The study presented in this paper uses a comprehensive hydrologic and hydraulic model of a fully developed urban/suburban catchment to explore two primary questions related to climate change impacts on flood risk. (1) How do climate change effects on storm temporal patterns and rainfall volumes impact flooding in a developed complex watershed? (2) Is the storm temporal pattern as critical as the total volume of rainfall when evaluating urban flood risk? We use the NOAA Atlas 14 temporal patterns, along with the expected increase in temperature for the RCP8.5 scenario for 2081–2100, to project temporal patterns and rainfall volumes to reflect future climatic change. The model results show that different rainfall patterns cause variability in flood depths during a storm event. The changes in the projected temporal patterns alone increase the risk of flood magnitude up to 35 %, with the cumulative impacts of temperature rise on temporal patterns and the storm volume increasing flood risk from 10 to 170 %. The results also show that regional storage facilities are sensitive to rainfall patterns that are loaded in the latter part of the storm duration, while extremely intense short-duration storms will cause flooding at all locations. This study shows that changes in temporal patterns will have a significant impact on urban/suburban flooding and need to be carefully considered and adjusted to account for climate change when used for the design and planning of future storm water systems.","Suresh Hettiarachchi, Conrad Wasko, Ashish Sharma",Hydrology and earth system sciences,2018,3/29/2018,ann,S,,openalex_noaa_S_ml_top350.csv,TRUE,Ensemble / stacking,Ensemble,FALSE,Ensemble / stacking,Ensemble
